PRKCQ	ENST00000263125.10_utr3_17_0_chr10_6427148_r	1059	-	Desmodus_rotundus	KZ672074.1	21559594	21560653	+
S100A16	ENST00000368706.9_utr3_2_0_chr1_153606886_r	648	-	Desmodus_rotundus	KZ672074.1	21994684	21995332	+
SFMBT2	ENST00000397167.6_utr3_20_0_chr10_7158624_r	5146	-	Desmodus_rotundus	KZ672074.1	22129833	22134979	+
ITIH5	ENST00000397146.7_utr3_13_0_chr10_7559270_r	3813	-	Desmodus_rotundus	KZ672074.1	22471909	22475722	+
CALM1	ENST00000356978.9_utr3_5_0_chr14_90404718_f	3551	+	Desmodus_rotundus	KZ672074.1	22534254	22537805	-
PRKRA	ENST00000325748.9_utr3_7_0_chr2_178431414_r	683	-	Desmodus_rotundus	KZ672074.1	22574513	22575196	+
ITIH2	ENST00000358415.9_utr3_20_0_chr10_7749335_f	186	+	Desmodus_rotundus	KZ672074.1	22617862	22618048	+
TAF3	ENST00000344293.6_utr3_6_0_chr10_8014752_f	1880	+	Desmodus_rotundus	KZ672074.1	22836307	22838187	+
GATA3	ENST00000379328.9_utr3_5_0_chr10_8074024_f	1175	+	Desmodus_rotundus	KZ672074.1	22890692	22891867	+
EXOSC1	ENST00000370902.8_utr3_7_0_chr10_97435909_r	536	-	Desmodus_rotundus	KZ672074.1	23844649	23845185	-
CELF2	ENST00000633077.2_utr3_12_0_chr10_11329054_f	7622	+	Desmodus_rotundus	KZ672074.1	25729478	25737100	+
USP6NL	ENST00000609104.6_utr3_14_0_chr10_11460510_r	1931	-	Desmodus_rotundus	KZ672074.1	25839100	25841031	+
SEPHS1	ENST00000327347.10_utr3_8_0_chr10_13317428_r	1714	-	Desmodus_rotundus	KZ672074.1	26469762	26471476	-
PHYH	ENST00000263038.9_utr3_8_0_chr10_13277799_r	502	-	Desmodus_rotundus	KZ672074.1	26498458	26498960	-
UCMA	ENST00000378681.8_utr3_4_0_chr10_13221766_r	337	-	Desmodus_rotundus	KZ672074.1	26530918	26531255	-
OPTN	ENST00000378747.8_utr3_14_0_chr10_13136867_f	1442	+	Desmodus_rotundus	KZ672074.1	26588084	26589526	-
IL2RA	ENST00000379959.8_utr3_7_0_chr10_6010689_r	2183	-	Desmodus_rotundus	KZ672074.1	26786919	26789102	-
CNBP	ENST00000422453.7_utr3_4_0_chr3_129167827_r	2626	-	Desmodus_rotundus	KZ672074.1	26808033	26810659	-
FBH1	ENST00000362091.9_utr3_20_0_chr10_5937281_f	313	+	Desmodus_rotundus	KZ672074.1	26872290	26872603	-
CHTOP	ENST00000368694.8_utr3_5_0_chr1_153645270_f	1037	+	Desmodus_rotundus	KZ672074.1	26942192	26943229	+
GDI2	ENST00000380191.9_utr3_10_0_chr10_5765223_r	783	-	Desmodus_rotundus	KZ672074.1	27003146	27003929	-
TASOR2	ENST00000695737.1_utr3_21_0_chr10_5763033_f	708	+	Desmodus_rotundus	KZ672074.1	27005822	27006530	-
ASB13	ENST00000357700.11_utr3_5_0_chr10_5638867_r	1836	-	Desmodus_rotundus	KZ672074.1	27119882	27121718	-
GNAS	ENST00000371085.8_utr3_12_0_chr20_58910830_f	363	+	Desmodus_rotundus	KZ672074.1	27128604	27128967	-
CALML3	ENST00000315238.3_utr3_0_0_chr10_5525536_f	1236	+	Desmodus_rotundus	KZ672074.1	27214649	27215885	-
CALML5	ENST00000380332.5_utr3_0_0_chr10_5498697_r	301	-	Desmodus_rotundus	KZ672074.1	27239957	27240258	-
TUBAL3	ENST00000380419.8_utr3_3_0_chr10_5393101_r	416	-	Desmodus_rotundus	KZ672074.1	27319244	27319660	-
UCN3	ENST00000380433.5_utr3_1_0_chr10_5374207_f	486	+	Desmodus_rotundus	KZ672074.1	27325681	27326167	-
AKR1C8	ENST00000648824.2_utr3_8_0_chr10_5153920_r	220	-	Desmodus_rotundus	KZ672074.1	27391963	27392183	-
MCTS2	ENST00000394552.4_utr3_0_0_chr20_31548050_f	32	+	Desmodus_rotundus	KZ672074.1	27473423	27473455	+
KLF6	ENST00000497571.6_utr3_3_0_chr10_3775996_r	3543	-	Desmodus_rotundus	KZ672074.1	28262050	28265593	-
PITRM1	ENST00000224949.9_utr3_26_0_chr10_3137728_r	303	-	Desmodus_rotundus	KZ672074.1	28763612	28763915	-
WDR37	ENST00000263150.9_utr3_13_0_chr10_1129345_f	3028	+	Desmodus_rotundus	KZ672074.1	30351664	30354692	-
DYNLT1	ENST00000367089.8_utr3_4_0_chr6_158636474_r	353	-	Desmodus_rotundus	KZ672074.1	30542690	30543043	-
COMMD6	ENST00000682242.1_utr3_3_0_chr13_75525214_r	1375	-	Desmodus_rotundus	KZ672074.1	30556888	30558263	+
LARP4B	ENST00000316157.8_utr3_17_0_chr10_809497_r	3429	-	Desmodus_rotundus	KZ672074.1	30608393	30611822	-
DIP2C	ENST00000280886.12_utr3_36_0_chr10_274201_r	3124	-	Desmodus_rotundus	KZ672074.1	31123474	31126598	-
ZMYND11	ENST00000381604.9_utr3_14_0_chr10_252471_f	2167	+	Desmodus_rotundus	KZ672074.1	31138800	31140967	-
ZDHHC6	ENST00000369405.7_utr3_10_0_chr10_112430300_r	504	-	Desmodus_rotundus	KZ672074.1	31261794	31262298	+
FAM241A	ENST00000309733.6_utr3_1_0_chr4_112186939_f	8318	+	Desmodus_rotundus	KZ672074.1	31324123	31332441	-
PITX2	ENST00000644743.1_utr3_2_0_chr4_110617423_r	702	-	Desmodus_rotundus	KZ672074.1	32719454	32720156	-
ELOVL6	ENST00000302274.8_utr3_3_0_chr4_110045846_r	5492	-	Desmodus_rotundus	KZ672074.1	33116296	33121788	-
EGF	ENST00000265171.10_utr3_23_0_chr4_110011456_f	2311	+	Desmodus_rotundus	KZ672074.1	33158457	33160768	-
RRH	ENST00000317735.7_utr3_6_0_chr4_109844198_f	745	+	Desmodus_rotundus	KZ672074.1	33303345	33304090	-
CFI	ENST00000394634.7_utr3_12_0_chr4_109740695_r	198	-	Desmodus_rotundus	KZ672074.1	33403422	33403620	-
MCUB	ENST00000394650.7_utr3_7_0_chr4_109687593_f	1127	+	Desmodus_rotundus	KZ672074.1	33455011	33456138	-
SEC24B	ENST00000265175.5_utr3_23_0_chr4_109539676_f	1221	+	Desmodus_rotundus	KZ672074.1	33564358	33565579	-
PTRH2	ENST00000393038.3_utr3_1_0_chr17_59697308_r	131	-	Desmodus_rotundus	KZ672074.1	33685944	33686075	-
COL25A1	ENST00000399132.6_utr3_37_0_chr4_108808725_r	5202	-	Desmodus_rotundus	KZ672074.1	34217637	34222839	-
SAR1A	ENST00000373241.9_utr3_6_0_chr10_70147289_r	5187	-	Desmodus_rotundus	KZ672074.1	34233200	34238387	+
PIGN	ENST00000640252.2_utr3_30_0_chr18_62041164_r	4692	-	Desmodus_rotundus	KZ672074.1	34239274	34243966	+
ETNPPL	ENST00000296486.8_utr3_12_0_chr4_108742053_r	431	-	Desmodus_rotundus	KZ672074.1	34276784	34277215	-
C2orf68	ENST00000306336.6_utr3_3_0_chr2_85605254_r	3691	-	Desmodus_rotundus	KZ672074.1	34331260	34334951	+
OSTC	ENST00000361564.9_utr3_3_0_chr4_108667266_f	555	+	Desmodus_rotundus	KZ672074.1	34337986	34338541	-
RPL34	ENST00000394667.8_utr3_4_0_chr4_108625213_f	158	+	Desmodus_rotundus	KZ672074.1	34371502	34371660	-
HADH	ENST00000309522.8_utr3_7_0_chr4_108034358_f	814	+	Desmodus_rotundus	KZ672074.1	34882433	34883247	-
SGMS2	ENST00000690982.1_utr3_6_0_chr4_107910554_f	4494	+	Desmodus_rotundus	KZ672074.1	34979258	34983752	-
DKK2	ENST00000285311.8_utr3_3_0_chr4_106921802_r	2152	-	Desmodus_rotundus	KZ672074.1	35792787	35794939	-
ACTR6	ENST00000188312.7_utr3_10_0_chr12_100223916_f	509	+	Desmodus_rotundus	KZ672074.1	35868550	35869059	+
GIMD1	ENST00000638719.4_utr3_2_0_chr4_106357392_r	791	-	Desmodus_rotundus	KZ672074.1	36262198	36262989	-
YME1L1	ENST00000376016.8_utr3_18_0_chr10_27110111_r	1866	-	Desmodus_rotundus	KZ672075.1	21214	23080	+
LRFN5	ENST00000298119.9_utr3_5_0_chr14_41904176_f	374	+	Desmodus_rotundus	KZ672076.1	537081	537455	-
PGRMC1	ENST00000217971.8_utr3_2_0_chrX_119243255_f	1212	+	Desmodus_rotundus	KZ672076.1	1127373	1128585	-
SNAP23	ENST00000249647.8_utr3_7_0_chr15_42531479_f	1580	+	Desmodus_rotundus	KZ672076.1	1419840	1421420	+
FBXO33	ENST00000298097.8_utr3_3_0_chr14_39397684_r	1832	-	Desmodus_rotundus	KZ672076.1	2580086	2581918	-
MIA2	ENST00000640607.2_utr3_28_0_chr14_39350265_f	430	+	Desmodus_rotundus	KZ672076.1	2603825	2604255	-
PNN	ENST00000216832.9_utr3_8_0_chr14_39181864_f	1357	+	Desmodus_rotundus	KZ672076.1	2719344	2720701	-
TRAPPC6B	ENST00000330149.10_utr3_5_0_chr14_39147814_r	2536	-	Desmodus_rotundus	KZ672076.1	2742589	2745125	-
GEMIN2	ENST00000308317.12_utr3_9_0_chr14_39136480_f	494	+	Desmodus_rotundus	KZ672076.1	2746698	2747192	-
SEC23A	ENST00000307712.11_utr3_19_0_chr14_39031919_r	1320	-	Desmodus_rotundus	KZ672076.1	2839342	2840662	-
SSTR1	ENST00000267377.3_utr3_2_0_chr14_38210566_f	2502	+	Desmodus_rotundus	KZ672076.1	3447440	3449942	-
MRPS21	ENST00000614145.5_utr3_2_0_chr1_150308229_f	751	+	Desmodus_rotundus	KZ672076.1	3567799	3568550	-
FOXA1	ENST00000250448.5_utr3_1_0_chr14_37589552_r	1813	-	Desmodus_rotundus	KZ672076.1	3980399	3982212	-
MIPOL1	ENST00000684589.1_utr3_12_0_chr14_37546972_f	4288	+	Desmodus_rotundus	KZ672076.1	4015449	4019737	-
SLC25A21	ENST00000331299.6_utr3_9_0_chr14_36677921_r	2737	-	Desmodus_rotundus	KZ672076.1	4790181	4792918	-
PAX9	ENST00000361487.7_utr3_3_0_chr14_36676453_f	2910	+	Desmodus_rotundus	KZ672076.1	4791377	4794287	-
NKX2-8	ENST00000258829.6_utr3_1_0_chr14_36580004_r	898	-	Desmodus_rotundus	KZ672076.1	4902029	4902927	-
NKX2-1	ENST00000354822.7_utr3_2_0_chr14_36516397_r	881	-	Desmodus_rotundus	KZ672076.1	4964922	4965803	-
RPL35A	ENST00000647248.2_utr3_4_0_chr3_197955774_f	837	+	Desmodus_rotundus	KZ672076.1	5081009	5081846	+
MBIP	ENST00000416007.9_utr3_8_0_chr14_36298564_r	519	-	Desmodus_rotundus	KZ672076.1	5166723	5167242	-
ELOVL1	ENST00000372458.8_utr3_7_0_chr1_43363401_r	515	-	Desmodus_rotundus	KZ672076.1	5544773	5545288	-
BRMS1L	ENST00000216807.12_utr3_9_0_chr14_35870478_f	1486	+	Desmodus_rotundus	KZ672076.1	5578531	5580017	-
INSM2	ENST00000307169.4_utr3_0_0_chr14_35535954_f	1101	+	Desmodus_rotundus	KZ672076.1	5887403	5888504	-
C21orf91	ENST00000284881.9_utr3_4_0_chr21_17788974_r	4441	-	Desmodus_rotundus	KZ672076.1	5952168	5956609	-
NFKBIA	ENST00000216797.10_utr3_5_0_chr14_35401513_r	500	-	Desmodus_rotundus	KZ672076.1	6032592	6033092	-
PSMA6	ENST00000261479.9_utr3_6_0_chr14_35317307_f	187	+	Desmodus_rotundus	KZ672076.1	6089844	6090031	-
PLEKHA3	ENST00000234453.10_utr3_7_0_chr2_178503888_f	12576	+	Desmodus_rotundus	KZ672076.1	6240227	6252803	+
PPP2R3C	ENST00000261475.10_utr3_12_0_chr14_35085472_r	118	-	Desmodus_rotundus	KZ672076.1	6312286	6312404	-
SRP54	ENST00000216774.11_utr3_15_0_chr14_35029153_f	415	+	Desmodus_rotundus	KZ672076.1	6347914	6348329	-
CFL2	ENST00000298159.11_utr3_3_0_chr14_34709113_r	3752	-	Desmodus_rotundus	KZ672076.1	6599825	6603577	-
NSRP1	ENST00000247026.10_utr3_6_0_chr17_30185675_f	801	+	Desmodus_rotundus	KZ672076.1	6621815	6622616	+
EAPP	ENST00000250454.8_utr3_5_0_chr14_34515938_r	372	-	Desmodus_rotundus	KZ672076.1	6793896	6794268	-
SERPINB10	ENST00000238508.8_utr3_7_0_chr18_63935243_f	869	+	Desmodus_rotundus	KZ672076.1	7082557	7083426	+
NPAS3	ENST00000356141.9_utr3_11_0_chr14_33801110_f	3064	+	Desmodus_rotundus	KZ672076.1	7500748	7503812	-
ARHGAP5	ENST00000345122.8_utr3_6_0_chr14_32154949_f	4780	+	Desmodus_rotundus	KZ672076.1	9048830	9053610	-
NUBPL	ENST00000281081.12_utr3_10_0_chr14_31859181_f	2044	+	Desmodus_rotundus	KZ672076.1	9328825	9330869	-
CCDC121	ENST00000324364.4_utr3_1_0_chr2_27625638_r	1325	-	Desmodus_rotundus	KZ672076.1	9427789	9429114	+
ZNF593	ENST00000374266.7_utr3_2_0_chr1_26170717_f	157	+	Desmodus_rotundus	KZ672076.1	9476081	9476238	+
GPR33	ENST00000399285.5_utr3_1_0_chr14_31482875_r	89	-	Desmodus_rotundus	KZ672076.1	9650267	9650356	-
DTD2	ENST00000310850.9_utr3_2_0_chr14_31446036_r	2093	-	Desmodus_rotundus	KZ672076.1	9678428	9680521	-
HEATR5A	ENST00000543095.7_utr3_35_0_chr14_31291788_r	1517	-	Desmodus_rotundus	KZ672076.1	9821510	9823027	-
HECTD1	ENST00000399332.6_utr3_42_0_chr14_31100117_r	813	-	Desmodus_rotundus	KZ672076.1	9951067	9951880	-
AP4S1	ENST00000542754.7_utr3_5_0_chr14_31093036_f	3415	+	Desmodus_rotundus	KZ672076.1	9952562	9955977	-
STRN3	ENST00000357479.10_utr3_17_0_chr14_30893804_r	1607	-	Desmodus_rotundus	KZ672076.1	10106372	10107979	-
COCH	ENST00000396618.9_utr3_11_0_chr14_30889792_f	827	+	Desmodus_rotundus	KZ672076.1	10110301	10111128	-
SPO11	ENST00000371263.8_utr3_12_0_chr20_57343461_f	533	+	Desmodus_rotundus	KZ672076.1	10132892	10133425	-
G2E3	ENST00000206595.11_utr3_14_0_chr14_30616535_f	3530	+	Desmodus_rotundus	KZ672076.1	10362250	10365780	-
PRKD1	ENST00000331968.11_utr3_17_0_chr14_29576479_r	759	-	Desmodus_rotundus	KZ672076.1	11375865	11376624	-
TSNAX	ENST00000366639.9_utr3_5_0_chr1_231564906_f	1619	+	Desmodus_rotundus	KZ672076.1	11954762	11956381	+
FOXG1	ENST00000313071.7_utr3_0_0_chr14_28768750_f	1528	+	Desmodus_rotundus	KZ672076.1	12235509	12237037	-
NOVA1	ENST00000539517.7_utr3_4_0_chr14_26443090_r	4869	-	Desmodus_rotundus	KZ672076.1	14432202	14437071	-
ARF1	ENST00000272102.10_utr3_4_0_chr1_228098014_f	1199	+	Desmodus_rotundus	KZ672076.1	15600559	15601758	+
METTL17	ENST00000339374.11_utr3_13_0_chr14_20996891_f	145	+	Desmodus_rotundus	KZ672076.1	15691547	15691692	+
SLC39A2	ENST00000298681.5_utr3_3_0_chr14_21001580_f	292	+	Desmodus_rotundus	KZ672076.1	15694697	15694989	+
NDRG2	ENST00000556147.6_utr3_15_0_chr14_21016772_r	824	-	Desmodus_rotundus	KZ672076.1	15700722	15701546	+
STXBP6	ENST00000323944.10_utr3_5_0_chr14_24809454_r	3255	-	Desmodus_rotundus	KZ672076.1	16032081	16035336	-
CDH11	ENST00000268603.9_utr3_12_0_chr16_64943753_r	3850	-	Desmodus_rotundus	KZ672080.1	1177884	1181734	-
CDH8	ENST00000577390.6_utr3_11_0_chr16_61647250_r	6358	-	Desmodus_rotundus	KZ672080.1	3495447	3501805	-
GOT2	ENST00000245206.10_utr3_9_0_chr16_58707131_r	1040	-	Desmodus_rotundus	KZ672080.1	5277851	5278891	-
SLC38A7	ENST00000219320.9_utr3_11_0_chr16_58665109_r	2276	-	Desmodus_rotundus	KZ672080.1	5291682	5293958	-
CNOT1	ENST00000317147.10_utr3_48_0_chr16_58519951_r	1007	-	Desmodus_rotundus	KZ672080.1	5404073	5405080	-
NDRG4	ENST00000570248.6_utr3_14_0_chr16_58511577_f	2043	+	Desmodus_rotundus	KZ672080.1	5410940	5412983	-
GINS3	ENST00000318129.6_utr3_2_0_chr16_58404730_f	1418	+	Desmodus_rotundus	KZ672080.1	5471679	5473097	-
CCDC113	ENST00000219299.8_utr3_8_0_chr16_58279778_f	4059	+	Desmodus_rotundus	KZ672080.1	5505069	5509128	-
CFAP20	ENST00000262498.8_utr3_5_0_chr16_58113592_r	433	-	Desmodus_rotundus	KZ672080.1	5602079	5602512	-
MMP15	ENST00000219271.4_utr3_9_0_chr16_58045447_f	1455	+	Desmodus_rotundus	KZ672080.1	5634772	5636227	-
USB1	ENST00000219281.8_utr3_6_0_chr16_58020246_f	1373	+	Desmodus_rotundus	KZ672080.1	5659558	5660931	-
ZNF319	ENST00000299237.3_utr3_1_0_chr16_57994676_r	1841	-	Desmodus_rotundus	KZ672080.1	5681037	5682878	-
TEPP	ENST00000441824.4_utr3_7_0_chr16_57987427_f	690	+	Desmodus_rotundus	KZ672080.1	5688247	5688937	-
KATNB1	ENST00000379661.8_utr3_19_0_chr16_57756947_f	298	+	Desmodus_rotundus	KZ672080.1	5843977	5844275	-
DRC7	ENST00000360716.8_utr3_18_0_chr16_57731259_f	547	+	Desmodus_rotundus	KZ672080.1	5863701	5864248	-
ADGRG3	ENST00000333493.9_utr3_11_0_chr16_57688462_f	917	+	Desmodus_rotundus	KZ672080.1	5887048	5887965	-
ADGRG1	ENST00000562631.7_utr3_13_0_chr16_57663583_f	1985	+	Desmodus_rotundus	KZ672080.1	5906635	5908620	-
ADGRG5	ENST00000349457.8_utr3_11_0_chr16_57575539_f	1651	+	Desmodus_rotundus	KZ672080.1	5970334	5971985	-
CCDC102A	ENST00000258214.3_utr3_8_0_chr16_57512181_r	560	-	Desmodus_rotundus	KZ672080.1	6010235	6010795	-
DOK4	ENST00000340099.10_utr3_8_0_chr16_57471922_r	1455	-	Desmodus_rotundus	KZ672080.1	6038614	6040069	-
COQ9	ENST00000262507.11_utr3_8_0_chr16_57460625_f	646	+	Desmodus_rotundus	KZ672080.1	6048393	6049039	-
CX3CL1	ENST00000006053.7_utr3_2_0_chr16_57383033_f	2012	+	Desmodus_rotundus	KZ672080.1	6099904	6101916	-
CCL22	ENST00000219235.5_utr3_2_0_chr16_57363589_f	2601	+	Desmodus_rotundus	KZ672080.1	6113752	6116353	-
ARL2BP	ENST00000219204.8_utr3_5_0_chr16_57252268_f	1368	+	Desmodus_rotundus	KZ672080.1	6182538	6183906	-
RSPRY1	ENST00000394420.9_utr3_14_0_chr16_57238976_f	1494	+	Desmodus_rotundus	KZ672080.1	6202328	6203822	-
PSME3IP1	ENST00000309137.13_utr3_6_0_chr16_57152466_r	1824	-	Desmodus_rotundus	KZ672080.1	6269810	6271634	-
CPNE2	ENST00000290776.13_utr3_15_0_chr16_57147659_f	711	+	Desmodus_rotundus	KZ672080.1	6273961	6274672	-
NLRC5	ENST00000688547.1_utr3_48_0_chr16_57082529_f	992	+	Desmodus_rotundus	KZ672080.1	6319471	6320463	-
HERPUD1	ENST00000439977.7_utr3_7_0_chr16_56943291_f	1574	+	Desmodus_rotundus	KZ672080.1	6415238	6416812	-
SLC12A3	ENST00000563236.6_utr3_25_0_chr16_56913406_f	2445	+	Desmodus_rotundus	KZ672080.1	6440680	6443125	-
NUP93	ENST00000308159.10_utr3_21_0_chr16_56844610_f	5677	+	Desmodus_rotundus	KZ672080.1	6481708	6487385	-
MT1X	ENST00000394485.5_utr3_2_0_chr16_56684050_f	147	+	Desmodus_rotundus	KZ672080.1	6606656	6606803	-
MT2A	ENST00000245185.6_utr3_2_0_chr16_56609355_f	143	+	Desmodus_rotundus	KZ672080.1	6606660	6606803	-
MT4	ENST00000219162.4_utr3_2_0_chr16_56568933_f	25	+	Desmodus_rotundus	KZ672080.1	6628093	6628118	-
BBS2	ENST00000245157.11_utr3_16_0_chr16_56484385_r	376	-	Desmodus_rotundus	KZ672080.1	6668827	6669203	-
OGFOD1	ENST00000566157.6_utr3_12_0_chr16_56476206_f	2899	+	Desmodus_rotundus	KZ672080.1	6675031	6677930	-
AMFR	ENST00000290649.10_utr3_13_0_chr16_56361452_r	1457	-	Desmodus_rotundus	KZ672080.1	6745555	6747012	-
CES5A	ENST00000290567.14_utr3_12_0_chr16_55846154_r	297	-	Desmodus_rotundus	KZ672080.1	7074403	7074700	-
CES1	ENST00000360526.8_utr3_13_0_chr16_55802851_r	198	-	Desmodus_rotundus	KZ672080.1	7110687	7110885	-
SLC6A2	ENST00000568943.6_utr3_14_0_chr16_55702347_f	3846	+	Desmodus_rotundus	KZ672080.1	7117172	7121018	-
LPCAT2	ENST00000262134.10_utr3_13_0_chr16_55583099_f	3568	+	Desmodus_rotundus	KZ672080.1	7186409	7189977	-
CAPNS2	ENST00000457326.3_utr3_0_0_chr16_55567504_f	184	+	Desmodus_rotundus	KZ672080.1	7201629	7201813	-
MMP2	ENST00000219070.9_utr3_12_0_chr16_55505443_f	1249	+	Desmodus_rotundus	KZ672080.1	7246070	7247319	-
IRX6	ENST00000290552.8_utr3_5_0_chr16_55330306_f	451	+	Desmodus_rotundus	KZ672080.1	7376229	7376680	-
IRX5	ENST00000394636.9_utr3_2_0_chr16_54933874_f	612	+	Desmodus_rotundus	KZ672080.1	7640672	7641284	-
IRX3	ENST00000329734.4_utr3_3_0_chr16_54283304_r	382	-	Desmodus_rotundus	KZ672080.1	8133481	8133863	-
RPGRIP1L	ENST00000647211.2_utr3_26_0_chr16_53598153_r	3923	-	Desmodus_rotundus	KZ672080.1	8645636	8649559	-
AKTIP	ENST00000394657.12_utr3_9_0_chr16_53491040_r	1372	-	Desmodus_rotundus	KZ672080.1	8711535	8712907	-
RBL2	ENST00000262133.11_utr3_21_0_chr16_53490301_f	1348	+	Desmodus_rotundus	KZ672080.1	8712195	8713543	-
CHD9	ENST00000447540.6_utr3_38_0_chr16_53324896_f	2602	+	Desmodus_rotundus	KZ672080.1	8760394	8762996	-
TOX3	ENST00000219746.14_utr3_6_0_chr16_52436417_r	2808	-	Desmodus_rotundus	KZ672080.1	9353053	9355861	-
SALL1	ENST00000251020.9_utr3_2_0_chr16_51135982_r	1130	-	Desmodus_rotundus	KZ672080.1	10271804	10272934	-
NOD2	ENST00000647318.2_utr3_11_0_chr16_50731820_f	1256	+	Desmodus_rotundus	KZ672080.1	10524424	10525680	-
SNX20	ENST00000330943.9_utr3_3_0_chr16_50671629_r	1777	-	Desmodus_rotundus	KZ672080.1	10568461	10570238	-
NKD1	ENST00000268459.6_utr3_9_0_chr16_50633782_f	15468	+	Desmodus_rotundus	KZ672080.1	10581441	10596909	-
ADCY7	ENST00000673801.1_utr3_25_0_chr16_50315506_f	2630	+	Desmodus_rotundus	KZ672080.1	10793205	10795835	-
TENT4B	ENST00000561678.7_utr3_11_0_chr16_50229329_f	5982	+	Desmodus_rotundus	KZ672080.1	10847929	10853911	-
CNEP1R1	ENST00000427478.7_utr3_5_0_chr16_50035459_f	1623	+	Desmodus_rotundus	KZ672080.1	10932141	10933764	-
ZNF423	ENST00000563137.7_utr3_7_0_chr16_49487524_r	3751	-	Desmodus_rotundus	KZ672080.1	11299924	11303675	-
CBLN1	ENST00000219197.11_utr3_2_0_chr16_49277917_r	1487	-	Desmodus_rotundus	KZ672080.1	11430314	11431801	-
N4BP1	ENST00000262384.4_utr3_6_0_chr16_48538726_r	4178	-	Desmodus_rotundus	KZ672080.1	11784026	11788204	-
LONP2	ENST00000285737.9_utr3_14_0_chr16_48351803_f	5547	+	Desmodus_rotundus	KZ672080.1	11850677	11856224	-
SIAH1	ENST00000394725.3_utr3_1_0_chr16_48360531_r	1049	-	Desmodus_rotundus	KZ672080.1	11851348	11852397	-
PHKB	ENST00000323584.10_utr3_30_0_chr16_47699367_f	2157	+	Desmodus_rotundus	KZ672080.1	12142784	12144941	-
ITFG1	ENST00000320640.11_utr3_17_0_chr16_47154391_r	1328	-	Desmodus_rotundus	KZ672080.1	12352979	12354307	-
GPT2	ENST00000340124.9_utr3_11_0_chr16_46928998_f	2292	+	Desmodus_rotundus	KZ672080.1	12431076	12433368	-
C16orf87	ENST00000285697.9_utr3_3_0_chr16_46796603_r	6349	-	Desmodus_rotundus	KZ672080.1	12493808	12500157	-
MYLK3	ENST00000394809.9_utr3_12_0_chr16_46702282_r	5422	-	Desmodus_rotundus	KZ672080.1	12532189	12537611	-
ORC6	ENST00000219097.7_utr3_6_0_chr16_46697586_f	809	+	Desmodus_rotundus	KZ672080.1	12537541	12538350	-
SHCBP1	ENST00000303383.8_utr3_12_0_chr16_46578591_r	3138	-	Desmodus_rotundus	KZ672080.1	12583183	12586321	-
VSTM2B	ENST00000335523.8_utr3_4_0_chr19_29563935_f	617	+	Desmodus_rotundus	KZ672080.1	12862309	12862926	+
POP4	ENST00000585603.6_utr3_6_0_chr19_29615381_f	1857	+	Desmodus_rotundus	KZ672080.1	12882299	12884156	+
PLEKHF1	ENST00000436066.4_utr3_1_0_chr19_29674680_f	798	+	Desmodus_rotundus	KZ672080.1	12898785	12899583	+
C19orf12	ENST00000323670.14_utr3_2_0_chr19_29698937_r	3775	-	Desmodus_rotundus	KZ672080.1	12920414	12924189	+
CCNE1	ENST00000262643.8_utr3_11_0_chr19_29823778_f	535	+	Desmodus_rotundus	KZ672080.1	12965030	12965565	+
URI1	ENST00000392271.6_utr3_10_0_chr19_30015070_f	1543	+	Desmodus_rotundus	KZ672080.1	13062024	13063567	+
ZNF536	ENST00000355537.4_utr3_4_0_chr19_30557165_f	895	+	Desmodus_rotundus	KZ672080.1	13414031	13414926	+
TSHZ3	ENST00000240587.5_utr3_1_0_chr19_31274945_r	1602	-	Desmodus_rotundus	KZ672080.1	13763884	13765486	+
ZNF507	ENST00000355898.6_utr3_6_0_chr19_32383084_f	4584	+	Desmodus_rotundus	KZ672080.1	14399758	14404342	-
DPEP1	ENST00000690203.1_utr3_10_0_chr16_89638223_f	211	+	Desmodus_rotundus	KZ672080.1	14456048	14456259	+
CHMP1A	ENST00000397901.8_utr3_6_0_chr16_89644435_r	1631	-	Desmodus_rotundus	KZ672080.1	14458174	14459805	+
SPATA33	ENST00000579310.6_utr3_2_0_chr16_89669498_f	961	+	Desmodus_rotundus	KZ672080.1	14468745	14469706	+
CDK10	ENST00000353379.12_utr3_12_0_chr16_89695693_f	662	+	Desmodus_rotundus	KZ672080.1	14477367	14478029	+
SPATA2L	ENST00000289805.10_utr3_2_0_chr16_89696357_r	977	-	Desmodus_rotundus	KZ672080.1	14477702	14478679	+
FANCA	ENST00000389301.8_utr3_42_0_chr16_89737549_r	1052	-	Desmodus_rotundus	KZ672080.1	14505435	14506487	+
ZNF276	ENST00000443381.7_utr3_10_0_chr16_89738247_f	2679	+	Desmodus_rotundus	KZ672080.1	14506132	14508811	+
SPIRE2	ENST00000378247.8_utr3_14_0_chr16_89870273_f	1047	+	Desmodus_rotundus	KZ672080.1	14577500	14578547	+
TCF25	ENST00000263346.13_utr3_17_0_chr16_89911239_f	141	+	Desmodus_rotundus	KZ672080.1	14597995	14598136	+
TUBB3	ENST00000315491.12_utr3_3_0_chr16_89935805_f	293	+	Desmodus_rotundus	KZ672080.1	14611857	14612150	+
DEF8	ENST00000563594.6_utr3_12_0_chr16_89965964_f	2097	+	Desmodus_rotundus	KZ672080.1	14627624	14629721	+
DBNDD1	ENST00000002501.11_utr3_3_0_chr16_90004871_r	1464	-	Desmodus_rotundus	KZ672080.1	14641618	14643082	+
